county,speed_source,pollutantID_2,pollutantID_3,pollutantID_87,pollutantID_100,pollutantID_110
Lapeer,Default,3317.4012129999996,536.0105124,56.35503002,11.41634206,10.39447835
Lapeer,NPMRDS_count,3067.2671193,504.5233568,49.603785030000004,10.75710305,9.793929321
Lapeer,NPMRDS_vht,3081.7454764,508.7085214,50.25827703,10.86000645,9.888072941999999
Lapeer,INRIX_XD,3128.6671124,546.1074854999999,55.555127,11.72567015,10.681785038
Lapeer,INRIX_XD_FRC_1_4,3098.8664464,536.7821235,54.446909,11.52257865,10.495752488
Leelanau,Default,787.221189,118.8215919,13.822132250000001,2.541188924,2.311064805
Leelanau,NPMRDS_count,765.0139249,112.07582359999999,11.97222555,2.384019065,2.167368429
Leelanau,NPMRDS_vht,784.5707684,113.7749848,12.198864760000001,2.422699498,2.202531776
Leelanau,INRIX_XD,683.4131908999999,116.0835877,13.024097789999999,2.536823599,2.308909347
Leelanau,INRIX_XD_FRC_1_4,676.2323928000001,114.3844067,12.81868265,2.503806465,2.278702339
Lenawee,Default,2756.134659,376.693331,47.974948999999995,8.35972092,7.59729803
Lenawee,NPMRDS_count,2358.3036389999997,347.988932,42.5926121,7.84358979,7.13095226
Lenawee,NPMRDS_vht,2366.003673,350.652151,42.8982915,7.90049593,7.18309751
Lenawee,INRIX_XD,2555.417535,380.932886,48.145185399999995,8.60713513,7.8275391
Lenawee,INRIX_XD_FRC_1_4,2498.528828,371.72472899999997,46.577551299999996,8.39179774,7.63115665
Livingston,Default,8053.007572,1130.093529,134.1868098,24.84498201,22.59341721
Livingston,NPMRDS_count,8628.642694,1061.791687,110.0381811,22.93030736,20.82448648
Livingston,NPMRDS_vht,8691.587428,1056.970193,107.7689881,22.72888867,20.63848885
Livingston,INRIX_XD,7893.065294999999,1128.490127,123.0021066,24.4876967,22.268040290000002
